RunNumber 	 Succeeded? 	 Generalized? 	 StepLimit 	 TotalError 	 NumFailedCases 	 FailedByStepLimit
0	false	false	1994	1163	1049	0
0	false	false	1995	1163	1049	0
0	false	false	1996	1163	1049	0
0	false	false	1997	1163	1049	0
0	false	false	1998	1163	1049	0
0	false	false	1999	1163	1049	0
0	false	false	2000	1163	1049	0
0	false	false	2001	1163	1049	0
0	false	false	2002	1163	1049	0
0	false	false	2003	1163	1049	0
0	false	false	2004	1163	1049	0
0	false	false	2005	1163	1049	0
0	false	false	2006	1163	1049	0
0	false	false	2007	1163	1049	0
0	false	false	2008	1163	1049	0
0	false	false	2009	1163	1049	0
0	false	false	2010	1163	1049	0
0	false	false	2011	1163	1049	0
0	false	false	2012	1163	1049	0
0	false	false	2013	1163	1049	0
0	false	false	2014	1163	1049	0
0	false	false	2015	1163	1049	0
0	false	false	2016	1163	1049	0
0	false	false	2017	1163	1049	0
0	false	false	2018	1163	1049	0
0	false	false	2019	1163	1049	0
0	false	false	2020	1163	1049	0
0	false	false	2021	1163	1049	0
0	false	false	2022	1163	1049	0
0	false	false	2023	1163	1049	0
0	false	false	2024	1163	1049	0
0	false	false	2025	1163	1049	0
0	false	false	2026	1163	1049	0
0	false	false	2027	1163	1049	0
0	false	false	2028	1163	1049	0
0	false	false	2029	1163	1049	0
0	false	false	2030	1163	1049	0
0	false	false	2031	1163	1049	0
0	false	false	2032	1163	1049	0
0	false	false	2033	1163	1049	0
0	false	false	2034	1163	1049	0
0	false	false	2035	1163	1049	0
0	false	false	2036	1163	1049	0
0	false	false	2037	1163	1049	0
0	false	false	2038	1163	1049	0
0	false	false	2039	1163	1049	0
0	false	false	2040	1163	1049	0
0	false	false	2041	1163	1049	0
0	false	false	2042	1163	1049	0
0	false	false	2043	1163	1049	0
0	false	false	2044	1163	1049	0
0	false	false	2045	1163	1049	0
0	false	false	2046	1163	1049	0
0	false	false	2047	1163	1049	0
0	false	false	2048	1163	1049	0
0	false	false	2049	1163	1049	0
0	false	false	2050	1163	1049	0
0	false	false	2051	1163	1049	0
0	false	false	2052	1163	1049	0
0	false	false	2053	1163	1049	0
0	false	false	2054	1163	1049	0
0	false	false	2055	1163	1049	0
0	false	false	2056	1163	1049	0
0	false	false	2057	1163	1049	0
0	false	false	2058	1163	1049	0
0	false	false	2059	1163	1049	0
0	false	false	2060	1163	1049	0
0	false	false	2061	1163	1049	0
0	false	false	2062	1163	1049	0
0	false	false	2063	1163	1049	0
0	false	false	2064	1163	1049	0
0	false	false	2065	1163	1049	0
0	false	false	2066	1163	1049	0
0	false	false	2067	1163	1049	0
0	false	false	2068	1163	1049	0
0	false	false	2069	1163	1049	0
0	false	false	2070	1163	1049	0
0	false	false	2071	1163	1049	0
0	false	false	2072	1163	1049	0
0	false	false	2073	1163	1049	0
0	false	false	2074	1163	1049	0
0	false	false	2075	1163	1049	0
0	false	false	2076	1163	1049	0
0	false	false	2077	1163	1049	0
0	false	false	2078	1163	1049	0
0	false	false	2079	1163	1049	0
0	false	false	2080	1163	1049	0
0	false	false	2081	1163	1049	0
0	false	false	2082	1163	1049	0
0	false	false	2083	1163	1049	0
0	false	false	2084	1163	1049	0
0	false	false	2085	1163	1049	0
0	false	false	2086	1163	1049	0
0	false	false	2087	1163	1049	0
0	false	false	2088	1163	1049	0
0	false	false	2089	1163	1049	0
